File,Percent Increase
Jim Marshall (baseball),125.0
MyNetworkTV,9.07
1989 Major League Baseball season,384.27
John Peters (shortstop),125.93
Northern Illinois Huskies,0
Dizzy Dean,281.0
1886 Major League Baseball season,0
1915 Chicago Cubs season,579.31
Brandon Hyde,2348.78
1977 Major League Baseball expansion,200.0
Dominican University (Illinois),39.53
Nomar Garciaparra,450.48
WISH-TV,-2.69
National Baseball Hall of Fame and Museum,139.8
The Heckler (newspaper),312.24
2003 National League Division Series,1070.09
Jimmy Slagle,1758.0
Lou Boudreau,1687.05
Rookie of the Year (film),1193.01
Vince Lloyd,910.34
Derrek Lee,476.87
1878 Chicago White Stockings season,104.35
Billy Connors,92.06
1915 in baseball,555.07
Chip Caray,10853.12
Curse of the Billy Goat,25906.23
Hot stove league,288.95
WBBM (AM),67.62
Midwest Rugby Football Union,88.57
1924 Chicago Cubs season,312.82
John Mallee,1588.89
Chicago State Cougars,75.68
National Premier Soccer League,-14.36
Billy Williams,738.46
Clark Griffith,80.65
Eric Hosmer,233.51
Brock for Broglio,363.7
1885 St. Louis Browns season,82.35
WSCR,541.72
1986 Chicago Cubs season,1136.76
2001 Major League Baseball season,331.62
Illinois Wesleyan University,25.11
Kansas City Royals,864.68
Ryan Dempster,3130.04
1938 Pittsburgh Pirates season,120.55
List of Chicago Cubs Opening Day starting pitchers,820.0
Spring training,132.64
1989 World Series,459.03
1955 Chicago Cubs season,285.71
2009 St. Louis Cardinals season,116.28
1886 in baseball,153.57
John Lackey,11372.13
Joe Ricketts,1678.31
Monte Irvin,-100.0
Jim Riggleman,386.21
Chicago Lions,112.5
1945 Detroit Tigers season,1186.75
1969 New York Mets season,348.47
Leo Durocher,181.39
Commission on Chicago Landmarks,76.67
NL Rookie of the Year,273.81
Renault in Formula One,92.92
1875 Chicago White Stockings season,0
Lansing Lugnuts,148.18
List of Chicago Cubs broadcasters,5107.14
Minnesota Twins,387.42
Augustana College (Illinois),33.86
1935 Detroit Tigers season,271.58
Lakefront Park I,3670.59
Jack Pfiester,1470.18
Fred Goldsmith (baseball),150.0
Carlos Peña,278.34
Quincy Hawks,125.71
List of Major League Baseball seasons,332.38
Detroit Red Wings,63.09
Normal CornBelters,85.38
Keith Moreland,1195.74
Homer in the Gloamin',602.8
Cody Bellinger,0
Community areas in Chicago,87.65
Mike Olt,700.7
1900 Chicago Orphans season,280.77
Jim McCormick (pitcher),217.57
Detroit Wolverines,262.14
1977 Philadelphia Phillies season,128.57
2005 Chicago Cubs season,1061.32
2016 Major League Baseball season,720.27
Herman Franks,0
1973 Chicago Cubs season,657.69
Smithsonian Books,16.67
Richie Hebner,184.34
Lincoln Christian University,14.78
1879 in baseball,92.16
Illinois Fighting Illini,42.75
Ken Hubbs,263.64
2007 Milwaukee Brewers season,86.89
Boston Red Caps,253.7
List of Major League Baseball postseason teams,1057.6
Holy cow (expression),289.1
Indoor soccer,56.65
1998 Atlanta Braves season,246.87
Illinois,141.6
Ed Reulbach,1842.62
South Bend Silver Hawks,155.26
2003 World Series,1586.13
Darwin Barney,5508.36
Hugh Duffy,117.92
1942 Chicago Cubs season,290.0
Wrigley Field,3598.24
Heinie Zimmerman,372.27
Mark DeRosa,1651.61
Knox College (Illinois),60.42
Ed Lynch (baseball),351.72
League Championship Series Most Valuable Player Award,1800.38
1898 in baseball,860.87
The New York Times,54.07
Clark Street (Chicago),100.0
1991 Chicago Cubs season,1105.0
Major professional sports teams of the United States and Canada,34.24
1933 Chicago Cubs season,0
USA Rugby,170.98
San Francisco Giants,-100.0
History of Wrigley Field,2583.77
1982 Chicago Cubs season,1097.78
2012 Ryder Cup,-100.0
National Football League,9.63
Cardinals-Cubs rivalry,170.0
Jerome Walton,516.26
1908 Major League Baseball season,2791.82
2017 World Series,1588.45
1882 Cincinnati Red Stockings season,77.78
Alan Wiggins,103.24
1894 Chicago Colts season,204.17
Old Style Beer,719.05
1920 Chicago Cubs season,0
Roller in-line hockey,18.46
Brandon Morrow,308.65
CBS Radio,26.08
Preston Gómez,63.64
1876 in baseball,1324.67
France national football team,131.53
Alfonso Soriano,593.99
1876 Major League Baseball season,388.14
Mark Prior,4609.85
Anthony Kay,-100.0
Folklore,11.6
"Elmer, the Great",-100.0
John Clarkson,186.24
Shortstop,344.59
Chicago Wolves,53.97
Mitchell Report,243.49
19th-century National League teams,354.29
Jeff Samardzija,2744.39
Major League Baseball draft,262.52
Chicago Cubs award winners and league leaders,0
Prospect League,66.07
Hippo Vaughn,175.0
WSCR (AM),306.82
New York Yankees,476.97
Hoyt Wilhelm,94.4
1897 in baseball,268.0
List of Chicago Cubs managers,4885.52
Ken Holtzman,923.44
Buck O'Neil,1100.83
List of Major League Baseball players suspended for performance-enhancing drugs,103.11
1951 Chicago Cubs season,391.18
Tony Gwynn,138.78
Jackie Robinson,122.29
Southern Illinois Roller Girls,60.71
Germany national football team,156.33
José Cardenal,1136.88
2016 Cleveland Indians season,3741.23
2016 Chicago Cubs season,2913.22
Esports,37.58
Mike Fontenot,348.4
Willson Contreras,5949.47
Mel Hall,223.38
Instant replay in Major League Baseball,5668.22
James Loney (baseball),-100.0
1885 Chicago White Stockings season,628.33
Comcast,134.16
San Diego Padres,447.86
Christian Villanueva,1934.29
Jody Davis (baseball),1376.79
1960 Chicago Cubs season,341.38
Illinois State Redbirds,34.27
1890 Chicago Colts season,118.39
Adrian Sampson,404.35
MLB Rookie of the Year Award,11.61
Aroldis Chapman,7997.46
Ron Cey,661.59
Hank Sauer,291.28
Miller Park (Milwaukee),124.47
1906 Chicago White Sox season,0
Principia College,46.63
Don Zimmer,781.79
Moisés Alou,1645.57
United States Australian Football League,52.42
MLB Advanced Media,3468.29
Freddie Lindstrom,113.18
Sweet Home Chicago,95.14
1911 Chicago Cubs season,224.05
Superstation,83.58
Bob Brenly,448.7
St. Louis Cardinals,646.62
2003 National League Championship Series,8227.36
England national rugby union team,293.54
Roosevelt University,-100.0
Civil Rights Game,319.74
