File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Uzbekistan at the 2020 Summer Olympics,173.2,08/19/2021,4589.0,07/25/2021,2549.54
Eswatini,0.0,06/26/2021,17551.6,07/23/2021,0
Athens International Airport,0.0,06/26/2021,901.4,07/02/2021,0
Teleportation,0.0,06/25/2021,614.2,07/05/2021,0
The Nation,299.0,08/01/2021,342.2,08/18/2021,14.45
Lloyd's of London,721.4,08/07/2021,688.2,08/18/2021,-4.6
1988 Winter Olympics,0.0,06/25/2021,2470.2,08/08/2021,0
Argentina at the 2020 Summer Olympics,230.6,08/18/2021,4579.6,07/28/2021,1885.95
Yahoo Sports,56.0,06/27/2021,371.2,07/28/2021,562.86
2010 Winter Olympics,828.4,06/30/2021,6404.6,08/08/2021,673.13
Twitter,11641.0,06/27/2021,20756.2,07/29/2021,78.3
Great Britain at the 2020 Summer Olympics,0.0,06/25/2021,29487.4,07/26/2021,0
Egypt at the 2020 Summer Olympics,0.0,06/26/2021,5075.4,08/07/2021,0
Paraguay at the 2020 Summer Olympics,42.6,08/16/2021,452.4,07/23/2021,961.97
Canoeing at the 2020 Summer Olympics – Qualification,163.4,08/14/2021,714.2,08/02/2021,337.09
Governor of Tokyo,36.0,07/02/2021,98.8,08/08/2021,174.44
Agence France-Presse,341.6,07/11/2021,643.0,08/15/2021,88.23
Madison (cycling),250.2,08/19/2021,52390.2,08/06/2021,20839.33
Olympic symbols,2036.0,06/27/2021,22480.8,07/23/2021,1004.17
The New England Journal of Medicine,0.0,06/26/2021,300.0,07/06/2021,0
Naomi Watanabe,135.0,07/11/2021,2357.2,07/22/2021,1646.07
Youth Olympic Games,0.0,06/25/2021,3754.2,08/08/2021,0
Thomas Bach,0.0,06/26/2021,8993.4,07/23/2021,0
World War I,17848.4,08/14/2021,21188.4,06/29/2021,18.71
Yoyogi Park,54.6,07/07/2021,119.0,08/08/2021,117.95
Sri Lanka at the 2020 Summer Olympics,89.4,08/19/2021,3774.0,07/24/2021,4121.48
Tokyo Bay,203.6,06/28/2021,1070.6,07/25/2021,425.83
Down syndrome,0.0,06/26/2021,4607.4,07/28/2021,0
Tokyo Gaikan Expressway,14.4,07/07/2021,26.8,08/17/2021,86.11
Anadolu Agency,379.2,08/05/2021,683.6,07/15/2021,80.27
Honbasho,22.2,08/19/2021,137.8,07/22/2021,520.72
1904 Summer Olympics,0.0,06/25/2021,7816.0,08/08/2021,0
Basketball at the 2020 Summer Olympics,1363.0,08/19/2021,58761.6,07/25/2021,4211.2
El Salvador at the 2020 Summer Olympics,30.8,08/19/2021,1607.0,07/24/2021,5117.53
NTT Docomo,0.0,06/26/2021,271.2,07/23/2021,0
Doping in Russia,0.0,06/26/2021,12955.4,07/27/2021,0
Indonesia at the 2020 Summer Olympics,310.0,08/19/2021,12040.8,08/02/2021,3784.13
Amman,0.0,06/26/2021,1402.4,08/17/2021,0
France at the 2020 Summer Olympics,0.0,06/26/2021,8244.8,07/25/2021,0
Shinzo Abe,0.0,06/26/2021,3795.2,07/23/2021,0
Golf at the 2020 Summer Olympics,302.8,08/19/2021,20769.0,08/06/2021,6758.98
1932 Winter Olympics,0.0,06/25/2021,1193.0,08/08/2021,0
Kashima Soccer Stadium,67.2,08/16/2021,742.0,08/02/2021,1004.17
Free-to-air,402.2,07/15/2021,464.4,08/01/2021,15.46
Nepal at the 2020 Summer Olympics,0.0,06/25/2021,2571.0,07/23/2021,0
List of Olympians killed in World War I,36.0,07/06/2021,96.4,07/30/2021,167.78
China at the 2020 Summer Olympics,0.0,06/25/2021,33432.8,07/24/2021,0
RTÉ.ie,14.0,07/12/2021,24.0,08/03/2021,71.43
Panathenaic Stadium,397.6,07/01/2021,2291.4,08/08/2021,476.31
Malta at the 2020 Summer Olympics,51.2,08/18/2021,1224.2,07/23/2021,2291.02
Basketball at the 2020 Summer Olympics – Men's qualification,77.4,08/19/2021,6437.4,07/04/2021,8217.05
2020 in Japan,29.6,07/04/2021,316.4,07/24/2021,968.92
World Anti-Doping Agency,396.8,06/27/2021,10426.2,08/02/2021,2527.57
Rio de Janeiro,2991.8,08/17/2021,4396.0,07/11/2021,46.93
List of participating nations at the Winter Olympic Games,59.6,06/27/2021,600.0,08/08/2021,906.71
Basketball at the 2020 Summer Olympics – Women's qualification,50.8,08/14/2021,699.4,08/01/2021,1276.77
1996 Summer Olympics,0.0,06/25/2021,16832.8,08/08/2021,0
Paralympic Games,1364.2,07/11/2021,14934.4,08/08/2021,994.74
Israel at the 2020 Summer Olympics,254.8,08/19/2021,7391.0,08/01/2021,2800.71
Yemen at the 2020 Summer Olympics,0.0,06/26/2021,589.6,07/23/2021,0
Saint Vincent and the Grenadines at the 2020 Summer Olympics,28.8,08/16/2021,459.0,07/23/2021,1493.75
Ibaraki Prefecture,241.4,07/03/2021,334.0,06/29/2021,38.36
Krystsina Tsimanouskaya,0.0,06/26/2021,42433.4,08/05/2021,0
New Zealand at the 2020 Summer Olympics,0.0,06/26/2021,12803.6,07/31/2021,0
Sina Frei,0.0,06/26/2021,954.8,07/27/2021,0
Inside the Games,16.2,06/30/2021,116.6,07/25/2021,619.75
Counterterrorism,0.0,06/26/2021,310.6,08/16/2021,0
Handball at the 2020 Summer Olympics – Men's qualification,61.2,08/15/2021,773.2,07/24/2021,1163.4
Norway at the 2020 Summer Olympics,0.0,06/25/2021,4365.0,08/07/2021,0
Weightlifting at the 2020 Summer Olympics – Qualification,111.2,08/19/2021,2541.4,07/24/2021,2185.43
Ethiopia at the 2020 Summer Olympics,0.0,06/26/2021,1608.6,07/30/2021,0
Theatre of Japan,96.4,08/03/2021,370.6,06/29/2021,284.44
Luxembourg at the 2020 Summer Olympics,37.2,08/19/2021,742.6,07/23/2021,1896.24
Tokyo Philharmonic Orchestra,21.0,07/02/2021,88.4,07/09/2021,320.95
Boxing at the 2020 Summer Olympics,0.0,06/26/2021,44952.2,08/03/2021,0
Europe,0.0,06/25/2021,14640.8,07/11/2021,0
Tokyo Tatsumi International Swimming Center,23.0,08/19/2021,674.0,07/25/2021,2830.43
Fiji at the 2020 Summer Olympics,103.0,06/27/2021,3308.4,07/28/2021,3112.04
Swastika,6553.0,08/06/2021,7881.8,07/06/2021,20.28
Modern pentathlon at the 2020 Summer Olympics – Qualification,65.8,08/13/2021,734.6,08/06/2021,1016.41
Common year,57.4,06/27/2021,99.0,07/02/2021,72.47
Skateboarding at the 2020 Summer Olympics – Qualification,119.6,08/15/2021,4909.0,07/25/2021,4004.52
Shaun Bailey (London politician),25.6,07/11/2021,268.6,08/09/2021,949.22
Macedonia naming dispute,444.4,08/14/2021,1012.0,07/23/2021,127.72
1964 Summer Olympics,0.0,06/25/2021,10909.0,07/23/2021,0
2020 Summer Olympics torch relay,99.0,08/19/2021,4099.6,07/23/2021,4041.01
Australia at the 2020 Summer Olympics,0.0,06/25/2021,20487.2,08/01/2021,0
Naruhito,2000.8,08/19/2021,19090.0,07/23/2021,854.12
Shinto,2741.4,08/12/2021,4134.8,07/23/2021,50.83
Tokyo Metropolitan Government,0.0,06/26/2021,161.8,07/01/2021,0
2016 Summer Olympics,2914.6,08/19/2021,53712.8,08/08/2021,1742.89
Zambia at the 2020 Summer Olympics,40.6,08/18/2021,932.0,07/23/2021,2195.57
Odori Park,0.0,06/25/2021,751.0,08/06/2021,0
1952 Winter Olympics,145.8,06/30/2021,836.8,08/08/2021,473.94
Meiji Shrine,123.2,07/02/2021,296.8,07/23/2021,140.91
Oceania,3630.8,07/03/2021,8487.2,07/24/2021,133.76
São Tomé and Príncipe at the 2020 Summer Olympics,31.8,08/17/2021,591.2,08/02/2021,1759.12
Gymnastics at the 2020 Summer Olympics – Qualification,224.8,08/14/2021,8392.2,07/25/2021,3633.19
Japanese wisteria,5.4,07/14/2021,10.2,07/04/2021,88.89
Miyagi Stadium,0.0,06/25/2021,665.6,07/28/2021,0
Bolivia at the 2020 Summer Olympics,60.0,08/16/2021,786.0,07/24/2021,1210.0
Lithuania at the 2020 Summer Olympics,90.8,08/19/2021,2478.4,08/06/2021,2629.52
Benin at the 2020 Summer Olympics,30.2,08/18/2021,394.6,07/23/2021,1206.62
Japan at the 2020 Summer Olympics,0.0,06/26/2021,28467.0,07/26/2021,0
Badminton at the 2020 Summer Olympics – Qualification,146.8,08/15/2021,8054.0,07/28/2021,5386.38
Armenia at the 2020 Summer Olympics,90.8,08/19/2021,4377.2,08/03/2021,4720.7
Olympic flame,0.0,06/26/2021,16666.8,07/24/2021,0
All-time Olympic Games medal table,0.0,06/25/2021,72655.6,08/08/2021,0
Taekwondo at the 2020 Summer Olympics,0.0,06/26/2021,35226.2,07/24/2021,0
Zimbabwe at the 2020 Summer Olympics,55.4,08/18/2021,1437.4,07/23/2021,2494.58
Kuwait at the 2020 Summer Olympics,64.6,06/27/2021,1677.2,07/26/2021,2496.28
Dream Bridge,7.6,07/10/2021,68.0,07/23/2021,794.74
South Korea,0.0,06/26/2021,14886.0,07/22/2021,0
Biosecurity,131.8,07/04/2021,203.0,06/30/2021,54.02
Electronics recycling,4.8,06/29/2021,12.0,08/10/2021,150.0
Archery at the 2020 Summer Olympics,0.0,06/25/2021,35778.8,07/23/2021,0
1948 Winter Olympics,0.0,06/25/2021,981.6,08/08/2021,0
Tamachi,8.2,07/06/2021,15.6,08/08/2021,90.24
Sea Forest Waterway,0.0,06/25/2021,2294.4,07/23/2021,0
Georgia at the 2020 Summer Olympics,157.0,06/27/2021,3760.6,08/04/2021,2295.29
COVID-19 pandemic in Japan,981.8,07/04/2021,1345.4,07/08/2021,37.03
Central Breakwater,12.6,08/18/2021,252.8,07/23/2021,1906.35
1936 Summer Olympics,0.0,06/25/2021,12991.0,08/08/2021,0
2020 London mayoral election,11.4,07/14/2021,21.8,08/04/2021,91.23
Yoshihide Suga,1767.2,08/14/2021,3778.2,07/23/2021,113.8
Asia,0.0,06/26/2021,7840.6,08/17/2021,0
Superspreading event,101.2,07/02/2021,263.4,07/20/2021,160.28
United States at the 2020 Summer Olympics,1384.4,08/19/2021,63557.0,07/25/2021,4490.94
Ukraine at the 2020 Summer Olympics,0.0,06/25/2021,4613.4,08/04/2021,0
Beach volleyball at the 2020 Summer Olympics – Men's qualification,38.0,08/15/2021,664.6,07/24/2021,1648.95
Humanitarian visa,12.8,07/18/2021,2023.8,08/05/2021,15710.94
List of 2020 Summer Olympics broadcasters,182.8,08/19/2021,12938.4,07/24/2021,6977.9
Participation of women in the Olympics,279.0,07/11/2021,1823.6,08/02/2021,553.62
NHK,1611.2,08/13/2021,6215.4,07/14/2021,285.76
Tokyo Big Sight,77.8,06/27/2021,354.8,07/26/2021,356.04
ABC News,764.6,06/28/2021,1484.2,08/01/2021,94.11
Conservative Party (UK),3078.2,08/07/2021,0.0,06/26/2021,-100.0
Niger at the 2020 Summer Olympics,40.2,08/16/2021,414.8,07/23/2021,931.84
Cornelius (musician),157.4,07/11/2021,6407.0,07/19/2021,3970.52
Nippon News Network,49.0,07/22/2021,54.2,08/04/2021,10.61
Turkey,12714.4,07/10/2021,21081.0,07/31/2021,65.8
2022 Winter Olympics,0.0,06/25/2021,61572.2,08/08/2021,0
Sumo,1161.8,08/17/2021,5754.8,07/22/2021,395.33
Bermuda at the 2020 Summer Olympics,0.0,06/25/2021,5489.2,07/27/2021,0
Shericka Jackson,108.6,07/18/2021,7329.8,07/31/2021,6649.36
Furigana,382.4,08/03/2021,368.6,08/02/2021,-3.61
2012 Summer Olympics,0.0,06/25/2021,35239.2,08/08/2021,0
2020 AFC Women's Olympic Qualifying Tournament,51.2,08/16/2021,512.4,07/21/2021,900.78
France Télévisions,518.0,06/27/2021,683.6,07/24/2021,31.97
1928 Summer Olympics,0.0,06/25/2021,5547.6,08/08/2021,0
Handball at the 2020 Summer Olympics – Women's qualification,45.2,08/14/2021,493.0,07/25/2021,990.71
Albania at the 2020 Summer Olympics,85.4,08/18/2021,1917.0,07/24/2021,2144.73
Turkmenistan at the 2020 Summer Olympics,78.8,06/27/2021,2874.4,07/27/2021,3547.72
1956 Winter Olympics,0.0,06/25/2021,980.4,08/08/2021,0
Jirō Akagawa,22.8,08/11/2021,44.0,07/19/2021,92.98
Pierre de Coubertin medal,0.0,06/25/2021,1299.2,08/08/2021,0
Andorra at the 2020 Summer Olympics,30.0,08/19/2021,829.8,07/23/2021,2666.0
Austria at the 2020 Summer Olympics,105.6,08/19/2021,3120.6,07/25/2021,2855.11
Water polo at the 2020 Summer Olympics – Men's qualification,40.4,08/14/2021,410.2,07/29/2021,915.35
1960 Summer Olympics,0.0,06/25/2021,6156.6,08/08/2021,0
UTC+9,0.0,06/25/2021,174.0,07/24/2021,0
Burundi at the 2020 Summer Olympics,23.0,08/19/2021,305.8,07/23/2021,1229.57
Cycling at the 2020 Summer Olympics – Qualification,84.0,08/18/2021,1880.8,07/24/2021,2139.05
Squash (sport),960.6,06/27/2021,2549.8,07/25/2021,165.44
War of aggression,136.4,07/29/2021,203.2,08/03/2021,48.97
List of people who have opened the Olympic Games,0.0,06/26/2021,1060.2,07/23/2021,0
South Korea at the 2020 Summer Olympics,0.0,06/26/2021,12742.4,07/24/2021,0
Olympic rings,0.0,06/26/2021,176.0,08/08/2021,0
Surfing at the 2020 Summer Olympics – Qualification,58.2,08/14/2021,1220.4,07/25/2021,1996.91
American Samoa at the 2020 Summer Olympics,32.6,08/19/2021,788.2,07/23/2021,2317.79
Zaha Hadid Architects,148.8,06/27/2021,272.0,07/27/2021,82.8
Liechtenstein at the 2020 Summer Olympics,24.4,08/19/2021,638.4,07/23/2021,2516.39
Volleyball at the 2020 Summer Olympics,2199.2,07/02/2021,76177.2,08/01/2021,3363.86
Ōi Futō Chūō Kaihin Park,4.6,07/02/2021,28.4,07/21/2021,517.39
Olympic medal,0.0,06/26/2021,14840.6,08/08/2021,0
Toyota,0.0,06/25/2021,4987.6,06/28/2021,0
1992 Summer Olympics,0.0,06/25/2021,14410.8,08/08/2021,0
Kosovo at the 2020 Summer Olympics,0.0,06/26/2021,14635.4,07/26/2021,0
Papua New Guinea at the 2020 Summer Olympics,47.4,08/17/2021,488.8,07/23/2021,931.22
Qatar at the 2020 Summer Olympics,195.0,07/09/2021,7200.2,08/01/2021,3592.41
List of athletes not attending the 2020 Summer Olympics due to COVID-19 concerns,0.0,06/25/2021,429.6,07/23/2021,0
List of Olympic torch relays,108.4,06/27/2021,1760.0,07/24/2021,1523.62
Short list,50.4,07/11/2021,60.0,07/01/2021,19.05
Belize at the 2020 Summer Olympics,46.2,08/16/2021,607.6,07/23/2021,1215.15
International Labour Organization,986.8,08/01/2021,1162.4,08/13/2021,17.79
Cameroon at the 2020 Summer Olympics,0.0,06/26/2021,507.6,07/23/2021,0
Figure skating at the 2018 Winter Olympics,203.6,07/03/2021,1029.2,07/29/2021,405.5
Sapporo Dome,150.6,08/16/2021,1230.0,07/22/2021,716.73
Sony Pictures Networks India,622.2,07/09/2021,1128.2,08/15/2021,81.32
Azerbaijan at the 2020 Summer Olympics,139.8,08/19/2021,4691.2,08/06/2021,3255.65
Haiti at the 2020 Summer Olympics,0.0,06/25/2021,1079.6,07/24/2021,0
United States dollar,0.0,06/26/2021,5148.6,07/09/2021,0
Czech Republic at the 2020 Summer Olympics,0.0,06/25/2021,5193.0,07/30/2021,0
Badminton at the 2020 Summer Olympics,0.0,06/26/2021,98166.4,07/29/2021,0
Shooting at the 2020 Summer Olympics – Qualification,102.0,08/18/2021,2342.0,07/24/2021,2196.08
Sport climbing at the 2020 Summer Olympics,688.8,08/19/2021,29083.8,08/05/2021,4122.39
Tennis at the 2020 Summer Olympics,1006.0,08/19/2021,78677.4,07/29/2021,7720.82
Shibuya Crossing,238.2,06/29/2021,706.2,07/24/2021,196.47
2026 Winter Olympics,0.0,06/25/2021,21798.2,08/08/2021,0
Colombia at the 2020 Summer Olympics,154.2,08/18/2021,4435.8,07/30/2021,2776.65
Guinea-Bissau at the 2020 Summer Olympics,32.6,08/17/2021,349.0,07/23/2021,970.55
Belgium at the 2020 Summer Olympics,155.6,08/19/2021,3847.2,08/05/2021,2372.49
Vaccination,1383.6,07/11/2021,1172.0,08/19/2021,-15.29
Vanuatu at the 2020 Summer Olympics,33.8,08/17/2021,544.2,07/23/2021,1510.06
Africa,0.0,06/26/2021,8823.8,08/01/2021,0
1988 Summer Olympics,0.0,06/25/2021,13315.0,08/08/2021,0
Mozambique at the 2020 Summer Olympics,35.6,08/17/2021,318.2,07/23/2021,793.82
Ancient Olympic Games,0.0,06/26/2021,12060.0,08/08/2021,0
Singapore at the 2020 Summer Olympics,400.4,08/16/2021,6644.8,07/29/2021,1559.54
Summer Olympic Games,0.0,06/25/2021,49013.4,08/08/2021,0
1906 Intercalated Games,0.0,06/25/2021,2291.6,08/08/2021,0
Telelatino,18.6,08/10/2021,25.8,07/19/2021,38.71
Intercalated Games,0.0,06/25/2021,573.0,08/08/2021,0
Table tennis at the 2020 Summer Olympics,0.0,06/26/2021,42373.8,07/26/2021,0
2008 Summer Olympics,0.0,06/25/2021,28656.2,08/08/2021,0
Toyosu Station,10.6,06/27/2021,27.0,07/23/2021,154.72
1932 Summer Olympics,0.0,06/25/2021,5606.0,08/08/2021,0
Fuminori Nakamura,15.4,08/18/2021,38.6,07/16/2021,150.65
Leukemia,2506.4,08/15/2021,2880.0,07/13/2021,14.91
2019 Rugby World Cup,597.4,08/18/2021,2418.6,07/24/2021,304.85
SARS-CoV-2 Delta variant,9575.0,08/16/2021,22981.2,06/28/2021,140.01
Tajikistan at the 2020 Summer Olympics,54.4,08/18/2021,397.0,07/23/2021,629.78
Belgrade,0.0,06/25/2021,3480.8,07/11/2021,0
Madrid bid for the 2020 Summer Olympics,0.0,06/26/2021,248.6,07/23/2021,0
Higashimatsushima,10.0,06/28/2021,26.2,07/23/2021,162.0
The Holocaust,7759.2,08/07/2021,8377.0,07/22/2021,7.96
WHO,83.8,07/10/2021,218.8,07/23/2021,161.1
Netherlands at the 2020 Summer Olympics,0.0,06/25/2021,9056.6,08/08/2021,0
Kengo Kuma,0.0,06/26/2021,575.2,07/23/2021,0
Athlete,0.0,06/26/2021,1153.6,08/08/2021,0
Nippon Budokan,0.0,06/26/2021,2260.0,07/24/2021,0
2020 Summer Paralympics,0.0,06/25/2021,20984.8,08/08/2021,0
International Basketball Federation,37.4,07/09/2021,209.4,07/24/2021,459.89
CoronaVac,3826.8,08/15/2021,8068.6,07/03/2021,110.84
Nokia,2530.4,08/15/2021,4224.4,08/04/2021,66.95
Nissan Stadium (Yokohama),148.0,08/17/2021,1179.8,08/07/2021,697.16
Suriname at the 2020 Summer Olympics,44.6,08/16/2021,584.0,07/23/2021,1209.42
Yokohama Stadium,43.8,08/19/2021,812.8,08/07/2021,1755.71
1984 Summer Olympics,0.0,06/25/2021,17021.6,08/08/2021,0
Japan Coast Guard,98.4,06/29/2021,166.8,07/12/2021,69.51
USA Today,904.8,06/27/2021,2087.2,07/23/2021,130.68
Panasonic,1299.8,08/14/2021,1881.4,07/04/2021,44.75
International Olympic Committee,0.0,06/26/2021,9649.4,08/08/2021,0
2020 Asia & Oceania Boxing Olympic Qualification Tournament,19.6,08/19/2021,506.0,07/27/2021,2481.63
Skateboarding at the 2020 Summer Olympics,582.8,08/19/2021,41819.0,07/25/2021,7075.53
Slovenia at the 2020 Summer Olympics,0.0,06/25/2021,5257.2,07/28/2021,0
Field hockey at the 2020 Summer Olympics,0.0,06/25/2021,66712.2,07/30/2021,0
Malaysia at the 2020 Summer Olympics,547.2,08/18/2021,20271.0,07/25/2021,3604.5
2020 Summer Olympics opening ceremony,0.0,06/25/2021,29939.2,07/23/2021,0
Senegal at the 2020 Summer Olympics,23.0,08/19/2021,568.4,07/23/2021,2371.3
Yoshirō Mori,0.0,06/26/2021,756.2,07/23/2021,0
ISSN (identifier),0.0,06/26/2021,2310.8,08/03/2021,0
Tokyo International Forum,0.0,06/26/2021,727.4,07/27/2021,0
Rome bid for the 2020 Summer Olympics,18.0,06/30/2021,162.0,07/25/2021,800.0
Gabon at the 2020 Summer Olympics,19.4,08/19/2021,323.4,07/30/2021,1567.01
2011 Tōhoku earthquake and tsunami,0.0,06/26/2021,3484.4,08/08/2021,0
Iraq at the 2020 Summer Olympics,68.2,08/18/2021,1232.8,07/23/2021,1707.62
Sailing World Cup,23.8,07/21/2021,29.2,07/31/2021,22.69
Olympic Games ceremony,335.4,06/27/2021,7049.8,07/23/2021,2001.91
Libya at the 2020 Summer Olympics,29.4,08/18/2021,428.8,07/23/2021,1358.5
Olympic video games,70.8,07/16/2021,247.8,06/30/2021,250.0
Maldives at the 2020 Summer Olympics,29.0,08/18/2021,417.4,07/23/2021,1339.31
Triathlon at the 2020 Summer Olympics – Qualification,54.0,08/15/2021,787.0,07/25/2021,1357.41
Saitama Stadium 2002,89.6,08/16/2021,933.2,07/24/2021,941.52
Costa Rica at the 2020 Summer Olympics,0.0,06/26/2021,1061.2,07/24/2021,0
Hungary at the 2020 Summer Olympics,0.0,06/25/2021,6767.0,08/03/2021,0
Somalia at the 2020 Summer Olympics,67.4,06/29/2021,740.8,07/23/2021,999.11
Kiribati at the 2020 Summer Olympics,41.8,08/18/2021,717.6,07/23/2021,1616.75
Montenegro at the 2020 Summer Olympics,73.6,08/17/2021,792.8,07/23/2021,977.17
1976 Summer Olympics,0.0,06/25/2021,10160.6,08/08/2021,0
Portugal at the 2020 Summer Olympics,134.2,08/19/2021,4985.6,08/01/2021,3615.05
List of ties for medals at the Olympics,26.0,06/30/2021,7480.6,08/01/2021,28671.54
2004 Summer Olympics,0.0,06/25/2021,20353.0,08/08/2021,0
Beach volleyball at the 2020 Summer Olympics – Women's qualification,40.0,08/15/2021,666.8,08/01/2021,1567.0
Comoros at the 2020 Summer Olympics,31.8,08/17/2021,430.8,07/23/2021,1254.72
Yoyogi National Gymnasium,94.2,08/18/2021,884.8,08/02/2021,839.28
Trinidad and Tobago at the 2020 Summer Olympics,0.0,06/25/2021,1135.0,07/24/2021,0
Bangladesh at the 2020 Summer Olympics,0.0,06/25/2021,2737.2,07/23/2021,0
Wushu (sport),0.0,06/25/2021,1600.8,08/12/2021,0
Newsweek,0.0,06/26/2021,1017.8,08/04/2021,0
1940 Winter Olympics,0.0,06/25/2021,642.4,08/08/2021,0
Doi (identifier),1385.4,06/27/2021,3866.8,08/04/2021,179.11
Ariake Coliseum,65.2,08/16/2021,1688.2,07/24/2021,2489.26
Mali at the 2020 Summer Olympics,27.6,08/17/2021,282.6,07/23/2021,923.91
Bowling,0.0,06/25/2021,899.0,08/08/2021,0
BusinessMirror,0.0,06/26/2021,25.4,06/30/2021,0
Water polo at the 2020 Summer Olympics – Women's qualification,32.4,08/15/2021,188.0,07/24/2021,480.25
Ranking,373.0,08/15/2021,506.0,08/01/2021,35.66
Argentina,6757.6,08/18/2021,26477.6,07/11/2021,291.82
China,0.0,06/25/2021,26967.2,08/16/2021,0
Concerns and controversies at the 2010 Winter Olympics,33.4,06/27/2021,193.2,07/26/2021,478.44
Ichikawa Ebizō XI,56.0,06/29/2021,442.4,07/23/2021,690.0
East Timor at the 2020 Summer Olympics,71.0,06/28/2021,585.8,07/23/2021,725.07
Dragon Quest,1111.8,08/18/2021,2083.6,07/23/2021,87.41
Exposure Notification,285.4,08/16/2021,367.8,07/02/2021,28.87
Chicago Tribune,596.2,08/06/2021,857.6,08/01/2021,43.84
List of Olympians killed in World War II,25.4,06/30/2021,153.4,07/17/2021,503.94
Mexico at the 2020 Summer Olympics,243.8,08/19/2021,7756.6,07/24/2021,3081.54
Narita International Airport,0.0,06/26/2021,979.6,07/23/2021,0
Paris,0.0,06/26/2021,10957.0,08/08/2021,0
Sunflowers,13.4,07/04/2021,21.0,06/30/2021,56.72
Swimming at the 2020 Summer Olympics – Qualification,366.2,08/15/2021,7250.2,07/25/2021,1879.85
Lebanon at the 2020 Summer Olympics,75.8,08/16/2021,1535.2,07/23/2021,1925.33
COVID-19 pandemic in the United Kingdom,2963.6,08/14/2021,4825.4,07/19/2021,62.82
Surfing at the 2020 Summer Olympics,280.6,08/19/2021,20238.6,07/27/2021,7112.62
Namibia at the 2020 Summer Olympics,0.0,06/25/2021,1115.0,08/03/2021,0
Nagano (city),209.0,07/11/2021,570.2,08/08/2021,172.82
COVID-19 pandemic,26724.8,08/15/2021,33329.8,07/13/2021,24.71
Nicaragua at the 2020 Summer Olympics,30.8,08/19/2021,1128.8,07/24/2021,3564.94
Handball at the 2020 Summer Olympics,0.0,06/25/2021,25817.6,08/01/2021,0
United States Olympic & Paralympic Committee,0.0,06/25/2021,1398.0,08/08/2021,0
1924 Summer Olympics,0.0,06/26/2021,5717.6,08/08/2021,0
The Gambia at the 2020 Summer Olympics,38.0,08/17/2021,378.6,07/23/2021,896.32
United Arab Emirates at the 2020 Summer Olympics,50.6,08/19/2021,516.6,07/23/2021,920.95
Dominica at the 2020 Summer Olympics,48.4,08/14/2021,487.6,07/23/2021,907.44
Latvia at the 2020 Summer Olympics,0.0,06/25/2021,2703.8,07/28/2021,0
Health care system in Japan,0.0,06/25/2021,259.4,07/27/2021,0
Denmark at the 2020 Summer Olympics,0.0,06/26/2021,5432.8,08/02/2021,0
Hong Kong at the 2020 Summer Olympics,237.8,06/27/2021,8997.6,07/26/2021,3683.68
Swimming at the 2020 Summer Olympics,0.0,06/25/2021,110857.4,07/29/2021,0
Bulgaria at the 2020 Summer Olympics,0.0,06/26/2021,6193.0,08/08/2021,0
Wakeboarding,0.0,06/25/2021,1479.6,07/05/2021,0
Fukushima Azuma Baseball Stadium,13.8,08/19/2021,832.2,07/21/2021,5930.43
Antigua and Barbuda at the 2020 Summer Olympics,26.2,08/19/2021,483.8,07/23/2021,1746.56
North Korea,8441.2,07/17/2021,13046.4,08/04/2021,54.56
Cambodia at the 2020 Summer Olympics,38.8,08/19/2021,1174.8,07/24/2021,2927.84
Equatorial Guinea at the 2020 Summer Olympics,39.2,08/16/2021,255.2,07/23/2021,551.02
List of Olympic teams by medals won,17.2,06/29/2021,743.8,08/08/2021,4224.42
Water polo at the 2020 Summer Olympics,372.0,08/19/2021,20127.0,08/07/2021,5310.48
Olympic Committee of the Democratic People's Republic of Korea,11.8,07/08/2021,194.4,07/24/2021,1547.46
Munich Re,197.2,07/03/2021,224.6,07/01/2021,13.89
Thailand at the 2020 Summer Olympics,244.2,08/18/2021,8274.6,07/24/2021,3288.45
2030 Winter Olympics,0.0,06/25/2021,25887.4,07/24/2021,0
Odaiba,122.8,06/30/2021,795.0,07/25/2021,547.39
Taekwondo at the 2020 Summer Olympics – Qualification,66.2,08/19/2021,2698.4,07/24/2021,3976.13
Liancourt Rocks,359.8,08/11/2021,735.6,07/24/2021,104.45
2000 Summer Olympics,0.0,06/25/2021,17417.0,08/08/2021,0
Kentarō Kobayashi,3.8,06/30/2021,3813.4,07/22/2021,100252.63
Shooting at the 2020 Summer Olympics,0.0,06/26/2021,29555.0,07/24/2021,0
Japan National Stadium,405.6,08/19/2021,11552.4,07/23/2021,2748.22
1944 Winter Olympics,63.0,07/01/2021,378.2,08/08/2021,500.32
Roller sport,20.0,08/16/2021,117.6,07/25/2021,488.0
South Sudan at the 2020 Summer Olympics,39.8,08/17/2021,540.6,07/23/2021,1258.29
Yomiuri Shimbun,270.2,08/14/2021,287.4,07/13/2021,6.37
Cycling at the 2020 Summer Olympics – Women's cross-country,15.0,06/27/2021,3711.2,07/27/2021,24641.33
Gentian,274.6,06/28/2021,347.8,07/03/2021,26.66
Edo period,0.0,06/26/2021,1939.4,07/23/2021,0
Mongolia at the 2020 Summer Olympics,0.0,06/26/2021,3492.8,07/24/2021,0
The Japan Times,143.2,06/30/2021,179.4,07/31/2021,25.28
Haneda Airport,0.0,06/26/2021,1306.8,08/02/2021,0
